,Infinity,Infinity
2007/01/04/morning,172.07948628773443,61.54490096944808
2007/01/05/morning,Infinity,Infinity
2007/01/05/afternoon,50.947743543931296,40.04911501655763
2007/01/09/morning,Infinity,Infinity
2007/01/09/afternoon,89.99949140950315,55.712756108071396
2007/01/10/morning,Infinity,Infinity
2007/01/10/afternoon,36.32344650885368,37.03978272052504
2007/01/11/morning,50.287004110483046,52.91391035051885
2007/01/11/afternoon,33.33441036188723,53.07963375546075
2007/01/12/morning,45.65227932827554,26.433891990693237
2007/01/12/afternoon,51.93064078944643,58.97566595877267
2007/01/15/morning,46.36787237926853,23.216284851160705
2007/01/15/afternoon,69.73025566936053,73.85292123989603
2007/01/16/morning,64.94472605571684,37.98541245022997
2007/01/16/afternoon,60.0445812573152,73.92724745803218
2007/01/17/morning,41.28538056088902,62.29502564149277
2007/01/17/afternoon,17705.262939143333,115013.318563422
2007/01/18/morning,Infinity,Infinity
2007/01/18/afternoon,31.616871352373423,55.766427536940036
2007/01/19/morning,35.88858487329496,67.97177886052518
2007/01/19/afternoon,68.05584865477607,47.243571126330025
2007/01/22/morning,87.0645128632707,122.08846768345984
2007/01/22/afternoon,58.10832223859093,75.56800407077839
2007/01/23/morning,32.26486811784087,36.39617944902986
2007/01/23/afternoon,513.554508513393,6373.806167669037
2007/01/24/morning,46.74645280581889,57.01919660625866
2007/01/24/afternoon,51.139428744448225,132.37548451371524
2007/01/25/morning,49.34362868211703,101.07890917413874
2007/01/25/afternoon,54.45978898883657,87.04290796701491
2007/01/26/morning,23.431523643960833,53.8544050353723
2007/01/26/afternoon,35.91822057574282,63.276984861857954
2007/01/29/morning,74.88009346781396,42.21192835754894
2007/01/29/afternoon,85.06543527426177,76.3924207602517
2007/01/30/morning,90.70746163123093,62.406811691584586
2007/01/30/afternoon,64.83669501616976,75.80569117405092
2007/01/31/morning,Infinity,Infinity
2007/01/31/afternoon,26.62641526348935,27.365575999577075
2007/02/01/morning,63.313127977688225,13.656824980330827
2007/02/01/afternoon,115.94712933748369,26.972261437026102
2007/02/02/morning,45.55246843444618,49.33546110434865
2007/02/02/afternoon,32.11294439499,81.43357080796048
2007/02/05/morning,13.305903989140793,35.89823728121212
2007/02/05/afternoon,28.731763605099264,51.76982335973838
2007/02/06/morning,95.30852012924461,123.0787141138467
2007/02/06/afternoon,134.0524601574702,148.539351402083
2007/02/07/morning,36.48480988020703,74.45671455010705
2007/02/07/afternoon,81.27304024550867,47.360092045170624
2007/02/08/morning,28.08236311285383,75.7890370357845
2007/02/08/afternoon,24.22342183633335,75.83978654174301
2007/02/09/morning,474.4510524812931,3428.5480173868914
2007/02/09/afternoon,Infinity,Infinity
2007/02/13/morning,Infinity,Infinity
2007/02/13/afternoon,89.26021122546477,30.058957538037255
2007/02/14/morning,368.5879857246091,2470.930724767026
2007/02/14/afternoon,284.35383125372255,1107.8801663712086
2007/02/15/morning,41.46162940528167,73.8603305948124
2007/02/15/afternoon,91.1070906418669,74.13052832776508
2007/02/16/morning,41.831641088905734,35.94716404644711
2007/02/16/afternoon,68.62286323039024,64.63111172137567
2007/02/19/morning,3062.8991424431533,36423.702526176734
2007/02/19/afternoon,149.39961193886072,76.76315813450282
2007/02/20/morning,19949.281110503274,1907.0441003276756
2007/02/20/afternoon,Infinity,Infinity
2007/02/21/morning,105.23018862923848,64.49540492396447
2007/02/21/afternoon,49.7754621074562,69.382191436917
2007/02/22/morning,119.80081953266779,111.1931799893733
2007/02/22/afternoon,105.73977062130822,56.10166580817835
2007/02/23/morning,102.39301485140953,76.41916136443734
2007/02/23/afternoon,116.42113569416483,114.75256129427834
2007/02/26/morning,58.242461871143284,77.50614887097628
2007/02/26/afternoon,29.11130190006072,103.70252175952947
2007/02/27/morning,29.335397953530332,64.26320524220769
2007/02/27/afternoon,Infinity,Infinity
2007/02/28/morning,25.422327356702358,10.797246139188331
2007/02/28/afternoon,47.7617544762937,19.487587168469354
2007/03/01/morning,Infinity,Infinity
2007/03/01/afternoon,61.45730469381368,60.98026253523852
2007/03/02/morning,Infinity,Infinity
2007/03/02/afternoon,Infinity,Infinity
2007/03/05/morning,Infinity,Infinity
2007/03/05/afternoon,Infinity,Infinity
2007/03/06/morning,292.68292682926045,2879.999999957576
2007/03/06/afternoon,1599.9999999996044,446.51162790699027
2007/03/07/morning,Infinity,Infinity
2007/03/07/afternoon,63.804991073633005,84.07606507189757
2007/03/08/morning,42.62356570814964,30.510953260041873
2007/03/08/afternoon,Infinity,Infinity
2007/03/09/morning,23.41496039575001,47.495803954245524
2007/03/09/afternoon,38.67958698664108,56.98072738182593
2007/03/12/morning,29.491519847854278,41.16472967884044
2007/03/12/afternoon,48.16729324957392,39.12657433780945
2007/03/13/morning,29.619462399759257,35.70857120648087
2007/03/13/afternoon,24.734254356203476,32.10397090137906
2007/03/14/morning,14.89374327217169,19.543717644626096
2007/03/14/afternoon,24.161513200161345,24.527065428196348
2007/03/15/morning,29.006484810169155,16.812820575003837
2007/03/15/afternoon,32.67315260441979,36.543864114879696
2007/03/16/morning,20.668224610266265,27.04285824012519
2007/03/16/afternoon,22.557228468033724,20.023445660032205
2007/03/19/morning,289.5672707078869,2946.8468374869863
2007/03/19/afternoon,40.025672846735944,19.664505771760215
2007/03/20/morning,28.88206327523472,49.76757712977542
2007/03/20/afternoon,37.744698759127424,72.69622705682153
2007/03/22/morning,46.227805302886566,58.45685156340859
2007/03/22/afternoon,53.98364908287353,71.12881123600059
2007/03/23/morning,18.601338602379005,33.62266140838008
2007/03/23/afternoon,47.101746457670245,37.096081102367116
2007/03/26/morning,32.772921047099395,53.60823921281499
2007/03/26/afternoon,122.14425336941156,522.9675537326635
2007/03/27/morning,Infinity,Infinity
2007/03/27/afternoon,23.232134202551997,42.65163190591352
2007/03/28/morning,42.91376727471431,49.747152417945706
2007/03/28/afternoon,17.937221427772197,28.035011674923695
2007/03/29/morning,23.53288159488076,28.263882915268795
2007/03/29/afternoon,32.007483784505816,24.23145959116616
2007/03/30/morning,33.72601569405295,27.20608845103834
2007/03/30/afternoon,47.14878390383877,44.07109919683112
2007/04/02/morning,36.754598765001305,37.59299756197086
2007/04/02/afternoon,Infinity,Infinity
2007/04/03/morning,36.00478632912251,28.671070223488073
2007/04/03/afternoon,48.85861353327587,25.391376375612346
2007/04/04/morning,33.47112591221057,17.697612001283325
2007/04/04/afternoon,61.07852338956326,43.223208852405165
2007/04/05/morning,27.17190190975687,30.666977115727878
2007/04/05/afternoon,72.05700795854652,48.399615530991234
2007/04/06/morning,29.77668473436429,43.17814707057851
2007/04/06/afternoon,135.44701774338068,66.20432409554012
2007/04/09/morning,37.270838199449685,17.964032997444736
2007/04/09/afternoon,90.05678180026312,69.16747059421368
2007/04/10/morning,47.04719205321653,43.549434349203636
2007/04/10/afternoon,78.13209983280746,46.661383900990394
2007/04/11/morning,47.463931338981894,64.12399420701308
2007/04/11/afternoon,74.8078006155669,65.73687252225017
2007/04/12/morning,Infinity,Infinity
2007/04/12/afternoon,70.86232571972033,52.34512614877052
2007/04/13/morning,Infinity,Infinity
2007/04/13/afternoon,15.030681263972122,35.07083189411745
2007/04/16/morning,Infinity,Infinity
2007/04/16/afternoon,42.20155872195447,74.66657895129592
2007/04/17/morning,13894.573409819148,1016.2349820782049
2007/04/17/afternoon,24.741224001979717,36.04524554994912
2007/04/18/morning,35.390936550828116,18.79738188773752
2007/04/18/afternoon,39.14714887909842,54.1531041929163
2007/04/19/morning,14.345701301669083,22.48631688142983
2007/04/19/afternoon,22.102584264144156,20.718571291911296
2007/04/20/morning,24.03138098116981,27.77664666486576
2007/04/20/afternoon,1830.7414172990848,200.8383009092396
2007/04/23/morning,47.00045369258375,32.40408617604477
2007/04/23/afternoon,16.764621830053066,32.6800214125921
2007/04/24/morning,20.517447425321567,26.86493686815487
2007/04/24/afternoon,36.47063050037576,20.176785677950445
2007/04/25/morning,16.39295423022042,28.748423140208644
2007/04/25/afternoon,38.440917945575286,41.73694964245462
2007/04/26/morning,37.05536699810167,42.516747508596055
2007/04/26/afternoon,48.179296267276676,35.20937331951973
2007/04/27/morning,16.707116729448128,20.11446550165678
2007/04/27/afternoon,21.921074986614578,25.149976330474026
2007/05/01/morning,16.563723853247303,29.369223046747067
2007/05/01/afternoon,46.79541113980172,43.262067968936925
2007/05/02/morning,32.86259580367148,44.355874799530866
2007/05/02/afternoon,Infinity,Infinity
2007/05/07/morning,46.33123123836236,44.95425395421206
2007/05/07/afternoon,42.26777792757042,81.39343655158365
2007/05/08/morning,47.94152263440982,41.63028152770501
2007/05/08/afternoon,57.71327436179069,57.53242733051284
2007/05/09/morning,51.960882962246885,34.86514387206309
2007/05/09/afternoon,Infinity,Infinity
2007/05/10/morning,25.377545625742357,66.58886850729154
2007/05/10/afternoon,52.792611389067,102.29920076023102
2007/05/11/morning,30.652702861990235,54.609130960526485
2007/05/11/afternoon,116.51490883700384,61.939872046021485
2007/05/14/morning,48.82665419693234,30.494810952734458
2007/05/14/afternoon,Infinity,Infinity
2007/05/15/morning,19.804585320205923,53.214636547233596
2007/05/15/afternoon,34.560058362728306,88.9237054400949
2007/05/16/morning,23.99957611380742,78.21166403912369
2007/05/16/afternoon,Infinity,Infinity
2007/05/17/morning,77.83149328969048,68.48741589738994
2007/05/17/afternoon,1487.322962283517,268.27132494974535
2007/05/18/morning,Infinity,Infinity
2007/05/18/afternoon,19.560807832630083,31.202849337430333
2007/05/21/morning,43.74470204917275,52.558945915938466
2007/05/21/afternoon,87.4018863565508,44.34452768123501
2007/05/22/morning,42.51335649079056,36.85905659843213
2007/05/22/afternoon,29.69411975676532,50.11325469608336
2007/05/23/morning,30.289873031708165,47.0534619595756
2007/05/23/afternoon,26.296232598547682,86.66066588291936
2007/05/24/morning,30.327401142441396,39.569886694177114
2007/05/24/afternoon,37.0918429597985,38.49046987225027
2007/05/25/morning,11.692879579652006,27.487264064657552
2007/05/25/afternoon,75.6302504517738,46.85361157934484
2007/05/28/morning,41.3837193746338,41.48558259975756
2007/05/28/afternoon,53.06009152769016,131.10183059540375
2007/05/29/morning,Infinity,Infinity
2007/05/29/afternoon,102.45578196407982,57.083044355712495
2007/05/30/morning,25.51435921171135,28.773366069806897
2007/05/30/afternoon,26.453847539949074,21.401153373488402
2007/05/31/morning,46.06248748928283,26.47876486508911
2007/05/31/afternoon,72.84674943893158,56.191585965840844
2007/06/01/morning,1680.0000000005734,28800.000000405937
2007/06/01/afternoon,13439.999999887097,1745.4545454543215
2007/06/04/morning,Infinity,Infinity
2007/06/04/afternoon,2742.8571428569526,177.1125207692439
2007/06/05/morning,Infinity,Infinity
2007/06/05/afternoon,Infinity,Infinity
2007/06/06/morning,Infinity,Infinity
2007/06/06/afternoon,146.66940878658357,165.38684974635214
2007/06/07/morning,57.51924963564209,52.935157474018936
2007/06/07/afternoon,Infinity,Infinity
2007/06/08/morning,20.39085342358933,37.61558109379493
2007/06/08/afternoon,93.20827633177908,75.0890574159858
2007/06/11/morning,66.93164015868983,119.47632869999063
2007/06/11/afternoon,1483.9485664947883,306.1528636596404
2007/06/12/morning,Infinity,Infinity
2007/06/12/afternoon,121.17742219411454,47.41203666960501
2007/06/13/morning,56.7943893752967,53.65982811792049
2007/06/13/afternoon,110.06050009178597,57.872105519073315
2007/06/14/morning,1308.0405405406912,44.94677413411007
2007/06/14/afternoon,4800.00000000041,128.7242857070343
2007/06/15/morning,204.26696084723244,341.5912909584598
2007/06/15/afternoon,83.05360885611654,79.4163009668075
2007/06/18/morning,108.76565902675348,98.99893350539399
2007/06/18/afternoon,172.8886282909575,72.68377524876168
2007/06/19/morning,90.30668986434206,65.3608125478611
2007/06/19/afternoon,401.8548448536882,119.38314186338503
2007/06/20/morning,Infinity,Infinity
2007/06/20/afternoon,77.42737595475789,135.69780382849217
2007/06/21/morning,Infinity,Infinity
2007/06/21/afternoon,102.1037950395229,188.4968578355644
2007/06/22/morning,42.18369070081429,112.53661343122292
2007/06/22/afternoon,130.34955357209697,66.8789738384047
2007/06/25/morning,73.96042501578857,73.39790847330615
2007/06/25/afternoon,51.38291132948429,73.58179087260064
2007/06/26/morning,16.8372427270024,82.45240744256046
2007/06/26/afternoon,45.47982637084872,81.09995156180828
2007/06/27/morning,24.146646810603542,109.14469595430194
2007/06/27/afternoon,Infinity,Infinity
2007/06/28/morning,66.90091421534117,56.58842347906228
2007/06/28/afternoon,85.46351424824675,104.8155104488778
2007/06/29/morning,Infinity,Infinity
2007/06/29/afternoon,61.54745891038817,26.532775712961456
2007/07/02/morning,68.77300804154599,140.3170454854676
2007/07/02/afternoon,Infinity,Infinity
2007/07/03/morning,170.48928642469386,260.41999745058564
2007/07/03/afternoon,144.41176114879727,161.32229799803548
2007/07/04/morning,67.03854752252016,31.381819836765846
2007/07/04/afternoon,73.17527133045887,296.92988848634775
2007/07/05/morning,Infinity,Infinity
2007/07/05/afternoon,Infinity,Infinity
2007/07/06/morning,Infinity,Infinity
2007/07/06/afternoon,Infinity,Infinity
2007/07/09/morning,252.4768058217942,271875.1977029226
2007/07/09/afternoon,257.3467349360014,119.47356612706403
2007/07/10/morning,47.054946179217076,150.01340554495602
2007/07/10/afternoon,569.7470920453268,172.7813651979586
2007/07/11/morning,51.0247141104474,67.12837083222203
2007/07/11/afternoon,217.99840622228243,72.20279596182976
2007/07/12/morning,171.52935179304302,94.30282333521724
2007/07/12/afternoon,Infinity,Infinity
2007/07/13/morning,Infinity,Infinity
2007/07/13/afternoon,106.34717741657195,128.80812272604936
2007/07/17/morning,109.82462548023467,134.123634249975
2007/07/17/afternoon,272.4875674964438,161.80527184455778
2007/07/18/morning,Infinity,Infinity
2007/07/18/afternoon,56.39071520155973,89.37411355342587
2007/07/19/morning,83.50582608670007,173.4518541390119
2007/07/19/afternoon,196.7024809541142,69.42491614749378
2007/07/20/morning,151.92738031019962,24.273571323955952
2007/07/20/afternoon,174.02715134969048,135.71176767199222
2007/07/23/morning,38.425009440380194,76.31336768518739
2007/07/23/afternoon,178.75013683851773,131.87122597359487
2007/07/24/morning,26.960376071737354,73.28579099102606
2007/07/24/afternoon,17386.253511757634,287344.464085551
2007/07/25/morning,48.25002495247612,50.67245392808047
2007/07/25/afternoon,102.61682253387457,56.4936016918536
2007/07/26/morning,57.676303535841626,57.56630355317904
2007/07/26/afternoon,27.189522514973326,62.05441430849993
2007/07/27/morning,33.72837858785061,24.1691902620752
2007/07/27/afternoon,27.405245313885345,34.975691784366944
2007/07/30/morning,39.11335282435651,27.357863686988107
2007/07/30/afternoon,66.93536401914048,41.70353113352889
2007/07/31/morning,34.42290590762859,62.205983875169196
2007/07/31/afternoon,69.6204848220392,69.23298753244045
2007/08/01/morning,13.634357291460143,20.61089305091153
2007/08/01/afternoon,7.518479709763136,21.48566292766246
2007/08/02/morning,33.530942838731825,17.313282502986695
2007/08/02/afternoon,22.195167356152588,9.367117290327991
2007/08/03/morning,37.422949699733906,38.29650128707772
2007/08/03/afternoon,30.4326555914876,33.107144463726385
2007/08/06/morning,23.18863921358661,12.433944482658086
2007/08/06/afternoon,20.409628459435105,17.83436404631641
2007/08/07/morning,11.458582422159715,26.87390400117428
2007/08/07/afternoon,17.836915888074543,21.121137655375676
2007/08/08/morning,15.153208390654965,24.308276325018056
2007/08/08/afternoon,28.339039361634924,40.40326768608652
2007/08/09/morning,25.783762856891563,23.813765734647966
2007/08/09/afternoon,34.18630983860282,45.59125916831964
2007/08/10/morning,25.766649082877322,29.158583918331885
2007/08/10/afternoon,32.013415869223735,27.982850298122443
2007/08/13/morning,15.721109895594319,13.30954723778672
2007/08/13/afternoon,21.80511017168104,25.646883982180828
2007/08/14/morning,36.30858198238998,37.152558895046425
2007/08/14/afternoon,75.51638961651497,52.86058275939067
2007/08/15/morning,21.43125351238728,70.32075376861182
2007/08/15/afternoon,11.393893557345702,47.597878058933674
2007/08/16/morning,7.345542554422487,19.842312907604224
2007/08/16/afternoon,9.048657228723332,14.649851666556827
2007/08/17/morning,8.062430881160708,10.857757041607298
2007/08/17/afternoon,5.670105511539555,7.512972318013803
2007/08/20/morning,24.62208709971424,19.688031882241532
2007/08/20/afternoon,21.19530772989769,24.589074979369876
2007/08/21/morning,17.24455078914142,9.849052717825483
2007/08/21/afternoon,9.453918842646999,13.67050002603936
2007/08/22/morning,30.719576826533206,14.298772317464422
2007/08/22/afternoon,39.94700107835544,19.13919177596907
2007/08/23/morning,18.05820387314302,28.826035805985306
2007/08/23/afternoon,24.735153610444154,36.40771970621737
2007/08/24/morning,35.76448962215649,25.48210564232877
2007/08/24/afternoon,53.40711986300787,25.66610680049594
2007/08/27/morning,24.141828338724803,40.968227935529924
2007/08/27/afternoon,19.245910014061703,35.93749495065359
2007/08/28/morning,90.08693795619024,177.11139388675383
2007/08/28/afternoon,59.29768288461233,37.15488596791715
2007/08/29/morning,21.59332716253675,34.28843114862508
2007/08/29/afternoon,32.73595635654256,30.940481584342187
2007/08/30/morning,18.479825102590333,45.581992722128206
2007/08/30/afternoon,17.08014208107962,43.264976468002814
2007/08/31/morning,37.32849022448744,25.007233112972134
2007/08/31/afternoon,27.821494622381294,11.019397014646046
2007/09/03/morning,Infinity,Infinity
2007/09/03/afternoon,Infinity,Infinity
2007/09/04/morning,Infinity,Infinity
2007/09/04/afternoon,Infinity,Infinity
2007/09/05/morning,Infinity,Infinity
2007/09/05/afternoon,Infinity,Infinity
2007/09/06/morning,318.7500000000184,669.3749999995013
2007/09/06/afternoon,333.3333333333511,719.9999999991632
2007/09/07/morning,1265.2941176468003,3309.2307692380637
2007/09/07/afternoon,5236.363636317572,976.2711864403817
2007/09/10/morning,560.7920792079003,14159.999998458987
2007/09/10/afternoon,1828.5714285707847,767.9999999998663
2007/09/11/morning,50.86582130853331,457.1428571427499
2007/09/11/afternoon,49.81215315286508,533.3333333333601
2007/09/12/morning,Infinity,Infinity
2007/09/12/afternoon,22.228666762719925,31.082382979421794
2007/09/13/morning,42.150628629155996,657.5928300525766
2007/09/13/afternoon,47.76113416044265,56.40322875825697
2007/09/14/morning,26.99040732733647,14.991492047296946
2007/09/14/afternoon,18.897160132574808,15.509876059448665
2007/09/18/morning,11.290330968528485,18.39012801314147
2007/09/18/afternoon,21.633659261838627,23.442215480377005
2007/09/19/morning,42.588417623267446,33.835908554652654
2007/09/19/afternoon,63.795970137011025,33.79295780352044
2007/09/20/morning,12.972814255693555,22.49610971994958
2007/09/20/afternoon,41.72179231833097,29.277829777808748
2007/09/21/morning,26.44144404627658,19.07553855394787
2007/09/21/afternoon,25.83568724854407,34.52645217727762
2007/09/25/morning,22.784479228810163,31.974212543235932
2007/09/25/afternoon,36.459803814320416,21.43938064016344
2007/09/26/morning,54.066242739277456,45.675701133426976
2007/09/26/afternoon,124.402153175378,58.30028394211728
2007/09/27/morning,98.9173141540661,41.64965344423211
2007/09/27/afternoon,72.002918931502,29.043257266269435
2007/09/28/morning,14.449116961795497,59.04366202113647
2007/09/28/afternoon,23.880372497480423,60.44800758716985
2007/10/01/morning,60.01563390269398,51.93729495309372
2007/10/01/afternoon,32.15068147240602,39.260046606337305
2007/10/02/morning,21.669046509695004,31.981946824939282
2007/10/02/afternoon,55.88281825586616,39.141770614442265
2007/10/03/morning,52.6712968536614,35.374878227041194
2007/10/03/afternoon,76.171701767888,21.19880558763596
2007/10/04/morning,24.488844533056735,18.35485608293772
2007/10/04/afternoon,24.299753539977033,38.90055319933871
2007/10/05/morning,67.36816383798765,32.59939936127304
2007/10/05/afternoon,79.0831312165449,29.548585787269346
2007/10/09/morning,50.75542757332136,37.10361508813751
2007/10/09/afternoon,36.46909610077097,54.54671744159241
2007/10/10/morning,80.77132252484948,36.408401176341556
2007/10/10/afternoon,72.83974893420668,62.35126708063785
2007/10/11/morning,76.59971169705915,61.55076044552564
2007/10/11/afternoon,50.33936619639951,35.14641188361822
2007/10/12/morning,46.8066643216797,78.96432431809016
2007/10/12/afternoon,33.99248850375762,58.24933762905252
2007/10/15/morning,64.7327962762986,128.08164802045246
2007/10/15/afternoon,67.97258897974135,57.925192264596035
2007/10/16/morning,13.214468459022813,49.802432766220235
2007/10/16/afternoon,Infinity,Infinity
2007/10/17/morning,9.494530641114688,19.103924136366466
2007/10/17/afternoon,10.686817930547972,12.868770108643819
2007/10/18/morning,41.3151355603346,12.51091931799705
2007/10/18/afternoon,37.65223228767772,17.172235486960233
2007/10/19/morning,22.193532888694563,21.650221357178896
2007/10/19/afternoon,29.833113768883656,17.913502928637843
2007/10/22/morning,22.359929855907737,17.9811798898655
2007/10/22/afternoon,30.0981200745303,18.007387159038934
2007/10/23/morning,62.96199389816427,53.09227222409504
2007/10/23/afternoon,54.27306541747545,89.39723738453993
2007/10/24/morning,70.27070055029643,23.89095091106606
2007/10/24/afternoon,31.639798899311288,29.16471459001447
2007/10/25/morning,19.69394915749092,22.660798238861613
2007/10/25/afternoon,16.437984963780142,22.279702054250187
2007/10/26/morning,49.09835683862046,26.963872575324416
2007/10/26/afternoon,54.302828820930834,16.986376053321962
2007/10/29/morning,39.15992215193108,24.0699168300689
2007/10/29/afternoon,31.73134449709175,52.54049455476253
2007/10/30/morning,46.291940440119475,70.55692416316849
2007/10/30/afternoon,41.85273514210735,41.52833447935035
2007/10/31/morning,24.316707969027092,45.38770362194346
2007/10/31/afternoon,30.654645711550533,36.525590443498594
2007/11/01/morning,41.613121729468325,27.247192692935133
2007/11/01/afternoon,41.49316014494187,27.8057706494826
2007/11/02/morning,23.8702671817863,20.468449691165432
2007/11/02/afternoon,20.642993462763318,39.714222711454326
2007/11/05/morning,25.429508745209215,39.59718465714723
2007/11/05/afternoon,31.395363111860522,32.76952575419131
2007/11/06/morning,44.22980829943509,24.2321827883497
2007/11/06/afternoon,39.26705269720387,64.4817086420133
2007/11/07/morning,62.0737788882067,88.86539730276128
2007/11/07/afternoon,24.96374295840553,46.261722861565
2007/11/08/morning,29.734364934331403,37.35654960868939
2007/11/08/afternoon,30.133605891702878,34.197363120371065
2007/11/09/morning,10.650617588623678,17.657916506626464
2007/11/09/afternoon,12.853583457299063,16.455768013966452
2007/11/12/morning,25.769776658053054,24.552096207756914
2007/11/12/afternoon,26.446908450186342,21.15753874567716
2007/11/13/morning,13.45269983486497,13.50022860365949
2007/11/13/afternoon,10.068365526112238,12.392587002606962
2007/11/14/morning,32.92814291788494,13.786856784300308
2007/11/14/afternoon,79.0897946851465,21.98115237194344
2007/11/15/morning,24.69786634119128,56.03620648083871
2007/11/15/afternoon,13.392669586628044,55.69639817382904
2007/11/16/morning,13.05192458159094,16.526236531040748
2007/11/16/afternoon,27.93871276513734,17.145562611207758
2007/11/19/morning,15.309414109398906,16.672017763882494
2007/11/19/afternoon,15.889182796735968,23.740271930406575
2007/11/20/morning,21.28751177614212,26.805873920465224
2007/11/20/afternoon,1653.6623147597331,10691.353200950138
2007/11/21/morning,9.647297485334105,15.172708848166426
2007/11/21/afternoon,8.852195900776799,12.22434559096202
2007/11/22/morning,8.931291774399114,7.256804766262356
2007/11/22/afternoon,12.915151629190849,11.901754544386907
2007/11/26/morning,45.32740043795293,25.370274322238505
2007/11/26/afternoon,35.59860390475653,28.067452406140333
2007/11/27/morning,16.531501741771926,15.917777775392432
2007/11/27/afternoon,10.314942592935001,10.753381446444253
2007/11/28/morning,27.351225195635845,22.648158457775672
2007/11/28/afternoon,35.01582080164618,19.713022428913266
2007/11/29/morning,20.566549582428756,17.81256772411573
2007/11/29/afternoon,30.82629189692597,26.60108728709016
2007/11/30/morning,62.71910497809222,61.13692764496784
2007/11/30/afternoon,39.70427701013165,70.2946992704046
2007/12/03/morning,Infinity,Infinity
2007/12/03/afternoon,899.9999999999421,4799.999999982635
2007/12/04/morning,Infinity,Infinity
2007/12/04/afternoon,Infinity,Infinity
2007/12/05/morning,1079.999999999849,1600.0000000005546
2007/12/05/afternoon,Infinity,Infinity
2007/12/06/morning,1785.0000000004834,921.2903225806158
2007/12/06/afternoon,Infinity,Infinity
2007/12/07/morning,1194.9999999996194,1303.636363637132
2007/12/07/afternoon,Infinity,Infinity
2007/12/10/morning,Infinity,Infinity
2007/12/10/afternoon,Infinity,Infinity
2007/12/11/morning,2006.2000000000166,8359.16666673246
2007/12/11/afternoon,1292.3076923076876,22400.000000025902
2007/12/12/morning,1355.7446808508844,57.71535343611754
2007/12/12/afternoon,Infinity,Infinity
2007/12/13/morning,37.98536210610493,63.71676677011891
2007/12/13/afternoon,Infinity,Infinity
2007/12/14/morning,20.295925910171235,13.1214708607536
2007/12/14/afternoon,16.139716709802507,16.258104786923127
2007/12/17/morning,31.624908589953264,19.130565484544807
2007/12/17/afternoon,39765.12747858004,3985.2889215876676
2007/12/18/morning,18.795872049510123,15.243577701778413
2007/12/18/afternoon,15.796280514890672,22.108873038893265
2007/12/19/morning,33.756576409354466,55.96094001422649
2007/12/19/afternoon,15.87970312596509,66.72067484824072
2007/12/20/morning,59.77790787879745,70.01418426756669
2007/12/20/afternoon,40.04936691146246,66.00687606447136
2007/12/21/morning,25.778765146714903,12.364612437447384
2007/12/21/afternoon,30.0890379380914,20.861154424035277
2007/12/25/morning,29.002578896385135,46.47980053189318
2007/12/25/afternoon,Infinity,Infinity
2007/12/26/morning,52.10655213427674,85.97838416010092
2007/12/26/afternoon,Infinity,Infinity
2007/12/27/morning,Infinity,Infinity
2007/12/27/afternoon,72.15305042157439,78.72290229693081
2007/12/28/morning,Infinity,Infinity